VAR, SMAP, True, fpr, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
OCSVM, SMAP, True, f1b, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000
DBSCAN, SMAP, True, fpr, 0.5881, 0.5881, 0.5881, 0.5881, 0.5881, 0.5881, 0.5881, 0.5881, 0.5881, 0.5881, 0.5881, 0.5881, 0.5881, 0.5881, 0.5881, 0.5881, 0.5881, 0.5881, 0.5881, 0.5881, 0.5881, 0.5881, 0.5881, 0.5881, 0.5881, 0.5881, 0.5881, 0.5881, 0.5881, 0.5881, 0.5881, 0.5881
DBSCAN, SMAP, True, auc, 0.6791, 0.6791, 0.6791, 0.6791, 0.6791, 0.6791, 0.6791, 0.6791, 0.6791, 0.6791, 0.6791, 0.6791, 0.6791, 0.6791, 0.6791, 0.6791, 0.6791, 0.6791, 0.6791, 0.6791, 0.6791, 0.6791, 0.6791, 0.6791, 0.6791, 0.6791, 0.6791, 0.6791, 0.6791, 0.6791, 0.6791, 0.6791
DBSCAN, SMAP, True, f1b, 0.9966, 0.9966, 0.9966, 0.9966, 0.9966, 0.9966, 0.9966, 0.9966, 0.9966, 0.9966, 0.9966, 0.9966, 0.9966, 0.9966, 0.9966, 0.9966, 0.9966, 0.9966, 0.9966, 0.9966, 0.9966, 0.9966, 0.9966, 0.9966, 0.9966, 0.9966, 0.9966, 0.9966, 0.9966, 0.9966, 0.9966, 0.9966
GMM, SMAP, True, fpr, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000
GMM, SMAP, True, auc, 0.2547, 0.2547, 0.2547, 0.2547, 0.2547, 0.2547, 0.2547, 0.2547, 0.2547, 0.2547, 0.2547, 0.2547, 0.2547, 0.2547, 0.2547, 0.2547, 0.2547, 0.2547, 0.2547, 0.2547, 0.2547, 0.2547, 0.2547, 0.2547, 0.2547, 0.2547, 0.2547, 0.2547, 0.2547, 0.2547, 0.2547, 0.2547
GMM, SMAP, True, f1b, 0.9991, 0.9991, 0.9991, 0.9991, 0.9991, 0.9991, 0.9991, 0.9991, 0.9991, 0.9991, 0.9991, 0.9991, 0.9991, 0.9991, 0.9991, 0.9991, 0.9991, 0.9991, 0.9991, 0.9991, 0.9991, 0.9991, 0.9991, 0.9991, 0.9991, 0.9991, 0.9991, 0.9991, 0.9991, 0.9991, 0.9991, 0.9991
IF, SMAP, True, fpr, 0.5881, 0.5881, 0.5881, 0.5881, 0.5881, 0.5881, 0.5881, 0.5881, 0.5881, 0.5881, 0.5881, 0.5881, 0.5881, 0.5881, 0.5881, 0.5881, 0.5881, 0.5881, 0.5881, 0.5881, 0.5881, 0.5881, 0.5881, 0.5881, 0.5881, 0.5881, 0.5881, 0.5881, 0.5881, 0.5881, 0.5881, 0.5881
IF, SMAP, True, auc, 0.6083, 0.6083, 0.6083, 0.6083, 0.6083, 0.6083, 0.6083, 0.6083, 0.6083, 0.6083, 0.6081, 0.6083, 0.6083, 0.6084, 0.6084, 0.6083, 0.6082, 0.6083, 0.6083, 0.6078, 0.6084, 0.6083, 0.6082, 0.6082, 0.6083, 0.6083, 0.6082, 0.6083, 0.6084, 0.6083, 0.6081, 0.6083
IF, SMAP, True, f1b, 1.0000, 1.0000, 1.0000, 0.9998, 1.0000, 1.0000, 0.9998, 0.9998, 1.0000, 0.9988, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 0.9998, 0.9998, 1.0000, 1.0000, 1.0000, 1.0000, 0.9998, 0.9998, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000
LSTM, SMAP, True, fpr, 0.6131, 1.0000, 0.6125, 0.6131, 1.0000, 0.6132, 0.6132, 1.0000, 0.6129, 1.0000, 1.0000, 1.0000, 1.0000, 0.6131, 0.6130, 0.6125, 1.0000, 1.0000, 1.0000, 0.6132, 0.6127, 0.6132, 0.6131, 1.0000, 0.6131, 1.0000, 1.0000, 0.6132, 0.6130, 1.0000, 1.0000, 0.6131
LSTM, SMAP, True, auc, 0.3184, 0.2858, 0.2923, 0.5692, 0.2821, 0.5826, 0.5148, 0.5238, 0.6065, 0.2784, 0.2848, 0.2296, 0.2814, 0.3327, 0.2686, 0.6016, 0.2741, 0.2665, 0.2893, 0.2786, 0.2282, 0.2701, 0.5235, 0.2717, 0.3113, 0.5642, 0.2838, 0.2631, 0.2744, 0.3236, 0.2849, 0.3138
LSTM, SMAP, True, f1b, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000
GRU, SMAP, True, fpr, 0.6131, 0.6131, 0.6132, 1.0000, 1.0000, 0.6124, 1.0000, 0.6126, 0.6132, 1.0000, 0.6131, 1.0000, 1.0000, 1.0000, 0.6121, 0.6122, 1.0000, 1.0000, 0.6127, 1.0000, 0.6130, 1.0000, 0.6131, 1.0000, 1.0000, 0.6128, 1.0000, 0.6129, 0.6133, 0.6132, 1.0000, 0.6133
GRU, SMAP, True, auc, 0.2843, 0.3009, 0.3568, 0.2656, 0.2894, 0.3272, 0.2807, 0.2882, 0.6009, 0.2839, 0.6053, 0.2860, 0.2788, 0.2773, 0.3182, 0.3006, 0.2723, 0.2740, 0.3463, 0.2850, 0.2909, 0.2993, 0.5693, 0.2617, 0.2866, 0.3039, 0.2779, 0.3254, 0.2900, 0.3591, 0.2769, 0.3137
GRU, SMAP, True, f1b, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000
AE, SMAP, True, fpr, 0.5881, 0.5881, 0.5881, 0.5881, 0.5881, 0.5881, 0.5881, 0.5881, 0.5881, 0.5881, 0.6112, 0.5881, 0.5881, 1.0000, 0.5881, 0.5881, 0.5881, 0.5881, 0.5881, 0.5881, 0.6112, 0.5881, 0.5881, 0.5881, 0.6133, 0.5881, 0.6124, 0.5881, 0.5881, 0.5881, 0.5881, 0.5881
AE, SMAP, True, auc, 0.6378, 0.6080, 0.6130, 0.6080, 0.6081, 0.6080, 0.6080, 0.6080, 0.6397, 0.6080, 0.6451, 0.6080, 0.6080, 0.6278, 0.6080, 0.6382, 0.6080, 0.6080, 0.6240, 0.6426, 0.6425, 0.6577, 0.6110, 0.6295, 0.6583, 0.6556, 0.6435, 0.6082, 0.6079, 0.6084, 0.6317, 0.6413
AE, SMAP, True, f1b, 1.0000, 0.9997, 0.9997, 0.9994, 0.9995, 0.9991, 0.9997, 0.9994, 0.9994, 0.9997, 0.9997, 0.9994, 0.9997, 1.0000, 0.9994, 0.9997, 0.9997, 0.9997, 0.9994, 0.9994, 0.9992, 0.9994, 0.9997, 0.9994, 0.9997, 0.9992, 0.9997, 0.9997, 0.9997, 0.9997, 0.9992, 0.9997
VAE, SMAP, True, fpr, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000
VAE, SMAP, True, auc, 0.7459, 0.7454, 0.7460, 0.7459, 0.7458, 0.7458, 0.7454, 0.7453, 0.7458, 0.7459, 0.7459, 0.7458, 0.7459, 0.7459, 0.7459, 0.7459, 0.7451, 0.7459, 0.7456, 0.7459, 0.7455, 0.7459, 0.7456, 0.7459, 0.7459, 0.7458, 0.7459, 0.7459, 0.7455, 0.7455, 0.7459, 0.7455
VAE, SMAP, True, f1b, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000
OP, SMAP, True, fpr, 0.6133, 0.6133, 0.6133, 0.6133, 0.6133, 0.6133, 0.6133, 0.6133, 0.6133, 0.6133, 0.6133, 0.6133, 0.6133, 0.6133, 0.6133, 0.6133, 0.6133, 0.6133, 0.6133, 0.6133, 0.6133, 0.6133, 0.6133, 0.6133, 0.6133, 0.6133, 0.6133, 0.6133, 0.6133, 0.6133, 0.6133, 0.6133
OP, SMAP, True, auc, 0.4989, 0.4989, 0.4989, 0.4989, 0.4989, 0.4989, 0.4989, 0.4989, 0.4989, 0.4989, 0.4989, 0.4989, 0.4989, 0.4989, 0.4989, 0.4989, 0.4989, 0.4989, 0.4989, 0.4989, 0.4989, 0.4989, 0.4989, 0.4989, 0.4989, 0.4989, 0.4989, 0.4989, 0.4989, 0.4989, 0.4989, 0.4989
OP, SMAP, True, f1b, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000
RAND, SMAP, True, fpr, 0.6133, 1.0000, 0.6132, 1.0000, 0.6132, 1.0000, 0.6132, 1.0000, 0.6131, 0.6133, 0.6133, 1.0000, 0.6131, 1.0000, 0.6133, 0.6132, 1.0000, 1.0000, 0.6132, 0.6133, 0.6132, 0.6132, 1.0000, 1.0000, 0.6133, 0.6132, 1.0000, 1.0000, 0.6133, 0.6133, 0.6133, 0.6132
RAND, SMAP, True, auc, 0.4875, 0.5000, 0.4975, 0.5015, 0.5025, 0.5067, 0.4989, 0.4914, 0.4955, 0.4977, 0.5002, 0.5015, 0.5043, 0.5066, 0.4877, 0.4985, 0.5030, 0.4996, 0.5008, 0.5011, 0.4959, 0.4998, 0.5050, 0.4998, 0.5031, 0.5084, 0.5006, 0.5067, 0.4979, 0.4918, 0.4988, 0.5010
RAND, SMAP, True, f1b, 0.9986, 1.0000, 0.9992, 0.9986, 1.0000, 1.0000, 0.9991, 0.9991, 1.0000, 0.9989, 0.9994, 0.9989, 0.9989, 1.0000, 1.0000, 0.9986, 0.9989, 0.9992, 1.0000, 0.9994, 1.0000, 1.0000, 1.0000, 0.9994, 0.9986, 0.9989, 0.9984, 1.0000, 0.9988, 1.0000, 1.0000, 0.9991
