VAR, SMAP, True, fpr, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
OCSVM, SMAP, True, f1b, 0.9970, 0.9970, 0.9970, 0.9970, 0.9970, 0.9970, 0.9970, 0.9970, 0.9970, 0.9970, 0.9970, 0.9970, 0.9970, 0.9970, 0.9970, 0.9970, 0.9970, 0.9970, 0.9970, 0.9970, 0.9970, 0.9970, 0.9970, 0.9970, 0.9970, 0.9970, 0.9970, 0.9970, 0.9970, 0.9970, 0.9970, 0.9970
DBSCAN, SMAP, True, fpr, 0.6631, 0.6631, 0.6631, 0.6631, 0.6631, 0.6631, 0.6631, 0.6631, 0.6631, 0.6631, 0.6631, 0.6631, 0.6631, 0.6631, 0.6631, 0.6631, 0.6631, 0.6631, 0.6631, 0.6631, 0.6631, 0.6631, 0.6631, 0.6631, 0.6631, 0.6631, 0.6631, 0.6631, 0.6631, 0.6631, 0.6631, 0.6631
DBSCAN, SMAP, True, auc, 0.4503, 0.4503, 0.4503, 0.4503, 0.4503, 0.4503, 0.4503, 0.4503, 0.4503, 0.4503, 0.4503, 0.4503, 0.4503, 0.4503, 0.4503, 0.4503, 0.4503, 0.4503, 0.4503, 0.4503, 0.4503, 0.4503, 0.4503, 0.4503, 0.4503, 0.4503, 0.4503, 0.4503, 0.4503, 0.4503, 0.4503, 0.4503
DBSCAN, SMAP, True, f1b, 0.9936, 0.9936, 0.9936, 0.9936, 0.9936, 0.9936, 0.9936, 0.9936, 0.9936, 0.9936, 0.9936, 0.9936, 0.9936, 0.9936, 0.9936, 0.9936, 0.9936, 0.9936, 0.9936, 0.9936, 0.9936, 0.9936, 0.9936, 0.9936, 0.9936, 0.9936, 0.9936, 0.9936, 0.9936, 0.9936, 0.9936, 0.9936
GMM, SMAP, True, fpr, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635
GMM, SMAP, True, auc, 0.3848, 0.3848, 0.3848, 0.3848, 0.3848, 0.3848, 0.3848, 0.3848, 0.3848, 0.3848, 0.3848, 0.3848, 0.3848, 0.3848, 0.3848, 0.3848, 0.3848, 0.3848, 0.3848, 0.3848, 0.3848, 0.3848, 0.3848, 0.3848, 0.3848, 0.3848, 0.3848, 0.3848, 0.3848, 0.3848, 0.3848, 0.3848
GMM, SMAP, True, f1b, 0.9998, 0.9998, 0.9998, 0.9998, 0.9998, 0.9998, 0.9998, 0.9998, 0.9998, 0.9998, 0.9998, 0.9998, 0.9998, 0.9998, 0.9998, 0.9998, 0.9998, 0.9998, 0.9998, 0.9998, 0.9998, 0.9998, 0.9998, 0.9998, 0.9998, 0.9998, 0.9998, 0.9998, 0.9998, 0.9998, 0.9998, 0.9998
IF, SMAP, True, fpr, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635
IF, SMAP, True, auc, 0.3847, 0.3847, 0.3847, 0.3847, 0.3847, 0.3847, 0.3847, 0.3847, 0.3847, 0.3847, 0.3847, 0.3847, 0.3847, 0.3847, 0.3846, 0.3847, 0.3847, 0.3846, 0.3847, 0.3848, 0.3847, 0.3847, 0.3847, 0.3847, 0.3847, 0.3847, 0.3848, 0.3847, 0.3847, 0.3847, 0.3847, 0.3847
IF, SMAP, True, f1b, 1.0000, 1.0000, 0.9993, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 0.9970, 0.9970, 1.0000, 1.0000, 0.9998, 0.9991, 1.0000, 1.0000, 0.9996, 1.0000, 1.0000, 0.9943, 1.0000, 0.9991, 0.9968, 0.9996, 1.0000, 0.9993, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 0.9921
LSTM, SMAP, True, fpr, 1.0000, 0.6634, 1.0000, 0.6632, 1.0000, 1.0000, 0.6634, 1.0000, 1.0000, 0.6635, 0.6624, 0.6631, 1.0000, 0.6619, 0.6630, 1.0000, 1.0000, 1.0000, 0.6633, 1.0000, 1.0000, 0.6635, 1.0000, 1.0000, 0.6625, 0.6619, 1.0000, 1.0000, 0.6631, 0.6632, 1.0000, 0.6633
LSTM, SMAP, True, auc, 0.4065, 0.4322, 0.4238, 0.4220, 0.4056, 0.4242, 0.4418, 0.3950, 0.4222, 0.4157, 0.4103, 0.3956, 0.3993, 0.3882, 0.4307, 0.4387, 0.4197, 0.4137, 0.4044, 0.4437, 0.3949, 0.4390, 0.4157, 0.4308, 0.4290, 0.3769, 0.4078, 0.4273, 0.4240, 0.3995, 0.4156, 0.3869
LSTM, SMAP, True, f1b, 0.9998, 0.9998, 0.9996, 0.9998, 0.9996, 0.9998, 0.9996, 0.9986, 0.9996, 0.9998, 0.9996, 0.9996, 0.9998, 0.9998, 0.9998, 0.9989, 0.9996, 0.9991, 0.9998, 0.9991, 0.9998, 0.9996, 0.9996, 0.9998, 0.9998, 0.9998, 0.9980, 0.9995, 0.9998, 0.9996, 0.9996, 0.9998
GRU, SMAP, True, fpr, 0.6634, 1.0000, 0.6633, 0.6635, 0.6630, 0.6628, 0.6634, 0.6625, 1.0000, 0.6635, 0.6634, 0.6633, 1.0000, 1.0000, 1.0000, 0.6630, 1.0000, 1.0000, 0.6634, 0.6621, 1.0000, 0.6627, 0.6623, 0.6634, 0.6628, 1.0000, 1.0000, 0.6628, 0.6625, 0.6634, 0.6634, 0.6618
GRU, SMAP, True, auc, 0.4262, 0.4187, 0.3898, 0.4459, 0.4303, 0.4335, 0.4278, 0.4357, 0.4243, 0.4433, 0.4201, 0.3893, 0.4505, 0.4320, 0.4146, 0.4229, 0.4321, 0.4182, 0.4192, 0.4387, 0.4014, 0.4581, 0.4268, 0.4401, 0.3854, 0.4437, 0.4082, 0.4018, 0.4301, 0.4095, 0.4021, 0.4322
GRU, SMAP, True, f1b, 0.9995, 0.9993, 0.9998, 0.9995, 0.9998, 0.9995, 0.9998, 0.9998, 0.9998, 0.9998, 0.9998, 0.9998, 0.9995, 0.9998, 0.9998, 0.9998, 0.9996, 0.9998, 0.9998, 0.9998, 0.9996, 0.9991, 0.9996, 0.9991, 0.9998, 0.9998, 0.9996, 0.9995, 0.9996, 0.9998, 0.9977, 0.9996
AE, SMAP, True, fpr, 0.6635, 0.6635, 0.6635, 0.6635, 0.6631, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635, 0.6634, 0.6635, 0.6618, 0.6635, 0.6635, 0.6635, 0.6632, 0.6635, 1.0000, 0.6635, 0.6635, 0.6635, 0.6632, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635
AE, SMAP, True, auc, 0.3930, 0.3957, 0.3909, 0.3914, 0.4210, 0.3861, 0.3968, 0.3982, 0.3852, 0.3851, 0.3925, 0.3888, 0.4134, 0.3860, 0.3965, 0.3902, 0.4218, 0.3848, 0.3973, 0.3954, 0.3857, 0.3937, 0.3964, 0.3950, 0.3969, 0.3976, 0.3848, 0.3849, 0.3848, 0.3965, 0.3964, 0.3959
AE, SMAP, True, f1b, 0.9991, 0.9993, 0.9991, 0.9991, 0.9991, 0.9991, 0.9991, 0.9991, 0.9991, 0.9995, 0.9991, 0.9991, 0.9991, 0.9991, 0.9993, 0.9991, 0.9991, 0.9991, 0.9991, 0.9991, 0.9991, 0.9991, 0.9991, 0.9991, 0.9991, 0.9991, 0.9991, 0.9991, 0.9991, 0.9991, 0.9991, 0.9991
VAE, SMAP, True, fpr, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000
VAE, SMAP, True, auc, 0.6153, 0.6153, 0.6154, 0.6142, 0.6152, 0.6150, 0.6153, 0.6136, 0.6152, 0.6151, 0.6153, 0.6152, 0.6025, 0.6126, 0.6153, 0.6154, 0.6153, 0.6152, 0.6143, 0.6154, 0.6153, 0.6145, 0.6153, 0.6153, 0.6137, 0.6152, 0.6144, 0.6153, 0.6144, 0.6153, 0.6153, 0.6125
VAE, SMAP, True, f1b, 0.6115, 0.6115, 0.6115, 0.6115, 0.6115, 0.6115, 0.6115, 0.6115, 0.6115, 0.6115, 0.6115, 0.6115, 0.6115, 0.6115, 0.6115, 0.6115, 0.6115, 0.6115, 0.6115, 0.6115, 0.6115, 0.6115, 0.6115, 0.6115, 0.6115, 0.6115, 0.6115, 0.6115, 0.6115, 0.6115, 0.6115, 0.6115
OP, SMAP, True, fpr, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635, 0.6635
OP, SMAP, True, auc, 0.4989, 0.4989, 0.4989, 0.4989, 0.4989, 0.4989, 0.4989, 0.4989, 0.4989, 0.4989, 0.4989, 0.4989, 0.4989, 0.4989, 0.4989, 0.4989, 0.4989, 0.4989, 0.4989, 0.4989, 0.4989, 0.4989, 0.4989, 0.4989, 0.4989, 0.4989, 0.4989, 0.4989, 0.4989, 0.4989, 0.4989, 0.4989
OP, SMAP, True, f1b, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000
RAND, SMAP, True, fpr, 1.0000, 0.6634, 0.6634, 1.0000, 0.6634, 0.6635, 1.0000, 0.6635, 0.6633, 0.6634, 1.0000, 0.6635, 1.0000, 0.6635, 0.6634, 0.6634, 1.0000, 0.6633, 0.6635, 1.0000, 0.6635, 0.6634, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 0.6634, 1.0000, 1.0000, 0.6634, 0.6632
RAND, SMAP, True, auc, 0.4896, 0.4966, 0.5017, 0.5015, 0.5010, 0.4983, 0.5187, 0.4921, 0.5036, 0.5032, 0.4956, 0.4984, 0.4890, 0.5046, 0.4967, 0.4949, 0.4794, 0.5040, 0.5029, 0.4994, 0.4939, 0.5096, 0.5104, 0.4940, 0.5021, 0.5023, 0.5019, 0.5054, 0.5071, 0.4904, 0.4956, 0.4903
RAND, SMAP, True, f1b, 1.0000, 0.9980, 1.0000, 0.9989, 0.9986, 0.9982, 1.0000, 0.9988, 0.9988, 1.0000, 0.9988, 0.9988, 0.9977, 0.9989, 0.9977, 0.9984, 0.9988, 0.9986, 0.9982, 0.9989, 1.0000, 0.9989, 1.0000, 0.9982, 1.0000, 0.9988, 1.0000, 0.9989, 1.0000, 0.9979, 0.9986, 0.9984
